probability,move,scenario_no,loss,move_no
[0.13689376],6,19,[2.9475472],6960
[0.20829926],11,2,[2.9341831],6961
[0.21009615],11,11,[2.788926],6962
[0.21037807],11,11,[2.788659],6963
[0.21408969],11,12,[2.924401],6964
[0.194769],11,4,[2.9443276],6965
[0.3620462],5,6,[2.837744],6966
[0.21213242],11,2,[2.9348946],6967
[0.88307065],8,8,[2.1392918],6968
[0.21827307],11,12,[2.924846],6969
[0.17661008],11,10,[2.9880233],6970
[0.88320315],8,8,[2.1391687],6971
[0.13841982],11,19,[2.9462016],6972
[0.13975368],11,19,[2.9459536],6973
[0.22016683],11,12,[2.9240108],6974
[0.2026345],11,4,[2.9442887],6975
[0.14096007],11,9,[2.9658556],6976
[0.21735035],11,11,[2.7818205],6977
[0.5148937],17,18,[2.9684963],6978
[0.89043206],8,8,[2.1324146],6979
[0.89203244],8,8,[2.1309202],6980
[0.21988644],11,2,[2.9341507],6981
[0.50885224],17,18,[2.9680524],6982
[0.5060189],17,18,[2.96773],6983
[0.16001715],11,7,[2.989223],6984
[0.15035991],11,19,[2.943029],6985
[0.21402314],11,1,[2.9827871],6986
[0.68916446],5,5,[2.322229],6987
[0.52720666],17,17,[2.4782457],6988
[0.1461237],11,9,[2.9652953],6989
[0.30776194],5,6,[2.829381],6990
