probability,move,scenario_no,loss,move_no
[0.128364],3,10,[2.9689877],31505
[0.1383179],3,17,[2.94036],31506
[0.12823042],3,10,[2.9689527],31507
[0.12669827],15,5,[2.9384565],31508
[0.15228912],3,7,[2.938285],31509
[0.13809076],3,17,[2.9402177],31510
[0.12532546],15,9,[2.9381702],31511
[0.13179949],3,2,[2.9854178],31512
[0.1252568],15,9,[2.9380906],31513
[0.12649246],15,5,[2.938354],31514
[0.12725763],15,18,[2.9541793],31515
[0.12722492],15,18,[2.954158],31516
[0.13776633],3,17,[2.9399524],31517
[0.12455186],15,19,[2.9802737],31518
[0.1262438],15,8,[2.9226007],31519
[0.15172611],3,7,[2.9381936],31520
[0.12757993],3,10,[2.9687939],31521
[0.12616181],15,8,[2.922517],31522
[0.20970538],3,12,[2.9705632],31523
[0.13738532],3,17,[2.9397278],31524
[0.13000534],15,14,[2.9406714],31525
[0.13362686],15,16,[2.9688113],31526
[0.1260286],15,8,[2.9223053],31527
[0.12724273],3,10,[2.968736],31528
[0.15122758],3,7,[2.9380572],31529
[0.14864929],15,15,[2.8488941],31530
[0.13082525],3,2,[2.9853904],31531
[0.12440224],15,19,[2.9802387],31532
[0.12619223],15,8,[2.9220243],31533
[0.20774147],3,13,[2.9428978],31534
[0.12459917],15,19,[2.9802198],31535
[0.13038231],3,2,[2.985379],31536
[0.12647739],15,5,[2.938269],31537
[0.13033138],15,14,[2.9406974],31538
[0.12528959],15,9,[2.9376056],31539
[0.14913484],15,15,[2.8484104],31540
[0.20703098],3,13,[2.9428363],31541
[0.12989366],3,2,[2.9853537],31542
[0.14443806],15,6,[2.937212],31543
[0.14453308],15,6,[2.9371836],31544
[0.12528539],15,19,[2.9801483],31545
[0.12946238],3,2,[2.9853296],31546
[0.20622732],3,13,[2.9427094],31547
[0.12896913],3,4,[2.9754431],31548
[0.13114955],15,14,[2.9406657],31549
[0.12416394],3,1,[2.9405258],31550
[0.12736444],15,8,[2.921586],31551
[0.12895867],3,2,[2.9852862],31552
[0.13128757],15,14,[2.940597],31553
[0.12833941],15,18,[2.9539175],31554
[0.12515795],3,11,[2.946859],31555
[0.12867585],3,2,[2.985254],31556
[0.13466099],3,17,[2.9397337],31557
[0.12754315],15,5,[2.938365],31558
[0.14845003],3,7,[2.9381945],31559
[0.15001565],15,15,[2.8475325],31560
[0.20597827],3,12,[2.9706106],31561
[0.13516207],15,16,[2.9688997],31562
[0.15027271],15,15,[2.8472767],31563
