probability,move,scenario_no,loss,move_no
[0.140258],16,3,[2.983842],258
[0.14421444],16,15,[2.9313915],259
[0.13943154],16,7,[2.9655523],260
[0.13894291],16,7,[2.965427],261
[0.14101933],16,9,[2.98309],262
[0.14049363],16,2,[2.9464533],263
[0.13909714],16,8,[2.9191759],264
[0.13861282],16,8,[2.9186277],265
[0.13809408],16,8,[2.9177256],266
[0.14028354],16,15,[2.9298005],267
[0.13798192],16,9,[2.9826992],268
[0.13512872],16,5,[2.9372375],269
[0.13519253],16,4,[2.9353695],270
[0.13726923],16,16,[2.8602545],271
[0.1392886],16,6,[2.9497223],272
[0.13513434],16,10,[2.89206],273
[0.13609132],16,14,[2.9520786],274
[0.13566925],16,12,[2.9610953],275
[0.13922542],16,1,[2.932602],276
[0.13504393],16,4,[2.9342813],277
[0.13663928],16,9,[2.982175],278
[0.13379337],16,13,[2.9274514],279
[0.13374235],16,7,[2.9643419],280
[0.1349464],16,12,[2.96056],281
[0.13454027],16,8,[2.9088855],282
[0.13725539],16,15,[2.927123],283
[0.13684948],16,15,[2.9267302],284
[0.13214046],16,5,[2.9371734],285
[0.1340683],16,2,[2.946389],286
[0.13532788],16,15,[2.9248333],287
[0.13442834],16,16,[2.8630924],288
[0.13338208],16,2,[2.946128],289
[0.13278855],16,14,[2.9517832],290
[0.13528664],16,16,[2.8622394],291
[0.13216512],16,5,[2.9367619],292
[0.13260703],16,3,[2.984159],293
[0.13326691],16,3,[2.984144],294
[0.13489261],16,10,[2.8953245],295
[0.13538986],16,10,[2.8949912],296
[0.13535322],16,18,[2.9851813],297
[0.1399563],16,15,[2.9210112],298
[0.13853382],16,9,[2.9820087],299
[0.14132641],16,1,[2.9347656],300
[0.13717347],16,8,[2.906275],301
[0.13607046],16,7,[2.9647288],302
[0.1417979],16,6,[2.9508734],303
[0.13868284],16,2,[2.9446962],304
[0.13561665],16,5,[2.9360697],305
[0.13710837],16,12,[2.9605472],306
[0.1407331],16,11,[2.9572961],307
[0.13799009],16,9,[2.9818623],308
[0.13544264],16,10,[2.8905032],309
[0.13633367],16,14,[2.9521456],310
[0.13967915],16,11,[2.9569976],311
[0.13966964],16,6,[2.950246],312
[0.13464876],16,8,[2.9048696],313
[0.13853663],16,11,[2.956387],314
[0.1326082],16,7,[2.9642036],315
[0.13507555],16,2,[2.943946],316
[0.13212179],16,18,[2.9854324],317
[0.13428645],16,2,[2.943483],318
[0.13253239],16,12,[2.9601038],319
[0.13363892],16,2,[2.9425828],320
[0.13586581],16,11,[2.9546227],321
[0.13072652],16,17,[2.976109],322
[0.12969342],16,7,[2.9636936],323
[0.12974964],16,18,[2.9851995],324
[0.13455132],16,11,[2.9533894],325
[0.12985876],16,8,[2.9027061],326
[0.13121693],16,9,[2.9811275],327
[0.12784353],16,7,[2.9631011],328
[0.12864609],16,8,[2.9012783],329
[0.12771288],16,17,[2.9758697],330
[0.12944746],16,9,[2.9808037],331
[0.12587467],16,13,[2.934779],332
[0.1312742],16,6,[2.949133],333
[0.12502609],16,5,[2.9352288],334
[0.12502056],16,18,[2.984806],335
[0.12466839],16,10,[2.8918066],336
[0.12365349],16,7,[2.9618187],337
[0.12315076],16,7,[2.96154],338
[0.12244238],16,13,[2.9337146],339
[0.12376796],16,12,[2.9595668],340
[0.12210464],16,10,[2.8897061],341
[0.12104274],16,7,[2.9600384],342
[0.12051124],16,7,[2.9595551],343
[0.1199633],16,13,[2.9315784],344
[0.11935834],16,7,[2.9583578],345
[0.1205956],16,12,[2.9593043],346
[0.12278659],16,15,[2.9233246],347
[0.11927921],16,4,[2.938788],348
[0.11708177],16,3,[2.9844203],349
[0.11772943],16,18,[2.9846787],350
[0.11775723],16,12,[2.958551],351
[0.11900823],16,19,[2.9731193],352
[0.11671983],16,4,[2.9378502],353
[0.11895125],16,16,[2.8785212],354
[0.11501987],16,13,[2.927619],355
[0.11808379],16,9,[2.9805667],356
[0.11525793],16,5,[2.933938],357
[0.11500429],16,7,[2.953281],358
[0.1167833],16,8,[2.900336],359
[0.11805595],16,9,[2.9804575],360
[0.11488058],16,5,[2.9331417],361
[0.114368],16,7,[2.9521267],362
[0.1142945],16,5,[2.9321804],363
[0.11507138],16,17,[2.9755063],364
[0.11323391],16,7,[2.950798],365
[0.11380905],16,10,[2.88391],366
