probability,move,scenario_no,loss,move_no
[0.30858007],16,7,[2.9836867],719
[0.32024202],16,3,[2.9926376],720
[0.32768762],16,7,[2.9835572],721
[0.33714074],16,3,[2.9926772],722
[0.33932194],16,15,[2.9862258],723
[0.34499484],16,15,[2.9861739],724
[0.3499314],16,18,[2.975108],725
[0.3541275],16,16,[2.6464524],726
[0.3649763],16,6,[2.9377718],727
[0.37614614],16,6,[2.9381986],728
[0.38913488],16,9,[2.992024],729
[0.39323604],16,8,[2.9516935],730
[0.39931944],16,15,[2.9863744],731
[0.4120523],16,13,[2.8460524],732
[0.4063316],16,10,[2.9573302],733
[0.4099457],16,12,[2.979103],734
[0.40201354],16,17,[2.9987776],735
[0.4037906],16,14,[2.980934],736
[0.39427158],16,8,[2.949824],737
[0.3937866],16,9,[2.991972],738
[0.3888839],16,16,[2.6122417],739
[0.39274323],16,6,[2.9291158],740
[0.40657616],16,11,[2.966556],741
[0.406962],16,17,[2.9988933],742
[0.40954778],16,16,[2.5919986],743
[0.42103788],16,8,[2.950324],744
[0.43638542],16,19,[2.9649627],745
[0.44583052],16,17,[2.9998767],746
[0.45530805],16,1,[2.9839706],747
[0.46116814],16,5,[2.9916315],748
[0.46706453],16,10,[2.961887],749
[0.4735892],16,2,[2.9661252],750
[0.47132376],16,17,[3.0005329],751
[0.4722851],16,16,[2.5307598],752
[0.48617312],16,16,[2.5172532],753
[0.5192033],16,13,[2.887477],754
[0.525364],16,8,[2.960771],755
[0.54957026],16,2,[2.972307],756
[0.557652],16,19,[2.9754167],757
[0.5682601],16,5,[2.996742],758
[0.5773739],16,1,[2.9918172],759
[0.58241796],16,9,[2.9998944],760
[0.5912284],16,11,[2.981388],761
[0.585717],16,8,[2.968074],762
[0.5943161],16,7,[2.9958682],763
[0.5970842],16,12,[2.9914517],764
[0.59009665],16,9,[3.0002007],765
[0.58707064],16,15,[2.996077],766
[0.5861448],16,5,[2.9974356],767
[0.5803085],16,18,[2.9904943],768
[0.5828838],16,11,[2.9801412],769
[0.57831645],16,11,[2.979505],770
[0.56971294],16,17,[3.0038233],771
[0.56746376],16,4,[3.0042076],772
[0.5617653],16,7,[2.9934807],773
