probability,move,scenario_no,loss,move_no
[0.15227452],2,12,[2.9540434],2459
[0.15179634],2,12,[2.9538522],2460
[0.15435971],2,2,[2.8433201],2461
[0.14528103],2,17,[2.927897],2462
[0.15416798],2,11,[2.9387572],2463
[0.1443904],2,8,[2.8688736],2464
[0.14895234],2,3,[2.9793322],2465
[0.14515074],2,18,[2.947673],2466
[0.15063372],2,7,[2.941865],2467
[0.14737947],2,15,[2.9216087],2468
[0.14842439],2,4,[2.9757013],2469
[0.14849876],2,6,[2.98251],2470
[0.15543687],2,2,[2.8422554],2471
[0.14819966],2,9,[2.9545205],2472
[0.14990212],2,6,[2.9824536],2473
[0.15453644],2,12,[2.9523375],2474
[0.15429188],2,1,[2.9371643],2475
[0.14975598],2,14,[2.9536994],2476
[0.147023],2,8,[2.867869],2477
[0.15037102],2,15,[2.9211574],2478
[0.14709213],2,8,[2.8669722],2479
[0.1476352],2,18,[2.9473057],2480
[0.15902168],2,2,[2.8387005],2481
[0.15232785],2,3,[2.979544],2482
[0.15133539],2,15,[2.9205022],2483
[0.1598645],2,11,[2.9392123],2484
[0.16182832],2,2,[2.8359213],2485
[0.1552949],2,16,[2.9716723],2486
[0.15119831],2,8,[2.8628578],2487
[0.16207136],2,12,[2.952464],2488
[0.16513552],2,11,[2.9389613],2489
[0.16350728],2,12,[2.9523377],2490
[0.16626967],2,11,[2.9384232],2491
[0.16335133],2,1,[2.9377005],2492
[0.16366768],2,1,[2.9375737],2493
[0.1587773],2,9,[2.9556725],2494
[0.15647246],2,17,[2.9316368],2495
[0.1691783],2,2,[2.828642],2496
[0.16262218],2,10,[2.9633427],2497
[0.16217515],2,4,[2.9769993],2498
[0.1685255],2,12,[2.9512699],2499
[0.1642244],2,3,[2.979964],2500
[0.16250347],2,14,[2.95593],2501
[0.17470168],2,2,[2.823152],2502
[0.16534185],2,9,[2.9558134],2503
[0.16156222],2,8,[2.8610935],2504
[0.16932817],2,16,[2.972684],2505
[0.16841468],2,5,[2.9715774],2506
[0.16851895],2,14,[2.955905],2507
[0.16910952],2,14,[2.9557672],2508
[0.1648961],2,8,[2.859851],2509
[0.16972926],2,14,[2.9552681],2510
[0.17232417],2,16,[2.9727023],2511
[0.17834431],2,12,[2.9508548],2512
[0.18100367],2,11,[2.9369817],2513
[0.17469433],2,7,[2.9458988],2514
[0.16710395],2,17,[2.9336362],2515
[0.17763014],2,12,[2.950151],2516
[0.17114846],2,6,[2.9836],2517
[0.17346092],2,7,[2.9456973],2518
[0.16445419],2,18,[2.9508028],2519
[0.1700268],2,6,[2.9834943],2520
[0.16718814],2,14,[2.9529414],2521
[0.16763845],2,9,[2.955817],2522
[0.1663347],2,14,[2.9524324],2523
[0.16768101],2,13,[2.981273],2524
[0.16606656],2,5,[2.9716837],2525
[0.1720776],2,1,[2.9374187],2526
[0.16124718],2,18,[2.9502947],2527
[0.17749755],2,2,[2.8203864],2528
[0.16702275],2,4,[2.9774938],2529
[0.17714553],2,11,[2.9366615],2530
[0.17496736],2,12,[2.9479194],2531
[0.16921684],2,16,[2.9721618],2532
[0.17080773],2,10,[2.964992],2533
[0.17102195],2,10,[2.9649317],2534
[0.16256854],2,8,[2.8585465],2535
[0.17457579],2,1,[2.9367158],2536
