probability,move,scenario_no,loss,move_no
[0.73204994],9,9,[2.2814755],13032
[0.9416793],14,14,[2.0847414],13033
[0.3576094],2,2,[2.6441364],13034
[0.7351834],9,9,[2.2784944],13035
[0.32238474],4,4,[2.677787],13036
[0.36214262],2,2,[2.6394997],13037
[0.19638057],2,1,[2.9876955],13038
[0.24432874],2,18,[2.9950438],13039
[0.7407693],9,9,[2.273205],13040
[0.9398868],14,14,[2.086403],13041
[0.19006625],2,11,[2.8946924],13042
[0.17870755],7,12,[2.926581],13043
[0.32909966],4,6,[2.9328713],13044
[0.17695989],7,12,[2.925955],13045
[0.3279476],4,6,[2.9320314],13046
[0.35463077],2,3,[2.920381],13047
[0.9406855],14,14,[2.085663],13048
[0.36044297],2,3,[2.9200141],13049
[0.29870817],4,13,[2.8593404],13050
[0.33421063],2,10,[2.9978662],13051
[0.3371059],2,10,[2.9979281],13052
[0.9421603],14,14,[2.0842974],13053
[0.98382735],5,5,[2.0458703],13054
[0.9837997],5,5,[2.0458956],13055
[0.59026444],9,15,[2.9613757],13056
[0.34643218],2,10,[2.998126],13057
[0.31915805],4,17,[2.9172213],13058
[0.27802852],4,13,[2.8566518],13059
[0.75284255],9,9,[2.2617204],13060
[0.3155262],4,17,[2.9162667],13061
[0.37817785],2,2,[2.6237762],13062
[0.46856686],19,19,[2.5358748],13063
[0.18121737],2,12,[2.922008],13064
[0.29560086],4,13,[2.8529694],13065
[0.17207855],2,12,[2.9218292],13066
[0.9150809],8,8,[2.1093857],13067
[0.68990505],9,15,[2.9644315],13068
[0.3801432],2,2,[2.6214998],13069
[0.36042836],2,3,[2.9187374],13070
[0.38369685],2,2,[2.6180575],13071
[0.33086792],2,10,[2.9976766],13072
[0.9414847],14,14,[2.0849237],13073
[0.20201874],4,7,[2.829833],13074
[0.28429133],2,18,[2.9956028],13075
[0.39469704],2,2,[2.6074734],13076
[0.30415875],4,17,[2.9124358],13077
[0.29862806],4,6,[2.9284627],13078
[0.75744325],9,9,[2.2573552],13079
[0.26911646],4,13,[2.8472598],13080
[0.46241483],19,19,[2.541848],13081
[0.3086961],4,4,[2.691275],13082
[0.30360496],4,17,[2.9108407],13083
[0.25550628],2,1,[2.9887133],13084
[0.29856747],4,17,[2.9099605],13085
[0.21378808],2,12,[2.9214685],13086
[0.9426774],14,14,[2.0838194],13087
[0.7594853],9,9,[2.2554202],13088
[0.4089787],2,2,[2.5934694],13089
[0.20090626],4,7,[2.8318048],13090
[0.28786787],4,17,[2.907385],13091
[0.2430281],2,1,[2.9885871],13092
[0.7636405],9,9,[2.2514763],13093
[0.37081653],2,10,[2.9985356],13094
[0.7665013],9,9,[2.2487638],13095
[0.6375112],9,15,[2.963716],13096
[0.6333611],9,15,[2.9637966],13097
[0.2983835],4,6,[2.9283159],13098
[0.9838802],5,5,[2.0458217],13099
[0.38333797],2,10,[2.998841],13100
[0.7735373],9,9,[2.2420986],13101
[0.28329822],2,11,[2.9029202],13102
[0.30994853],4,4,[2.6900842],13103
[0.6293933],9,15,[2.9640818],13104
[0.2731495],2,11,[2.9018006],13105
[0.26522207],4,16,[2.9734907],13106
[0.24733573],2,1,[2.9885192],13107
[0.20052822],4,7,[2.830288],13108
[0.28898096],4,13,[2.8487763],13109
[0.31262448],4,4,[2.6875489],13110
[0.29363996],4,17,[2.901415],13111
[0.7850546],9,9,[2.231204],13112
[0.98473847],5,5,[2.0450323],13113
[0.19236137],4,7,[2.8287976],13114
[0.4088776],2,3,[2.9252431],13115
[0.31058294],4,17,[2.900421],13116
[0.9362573],14,14,[2.0897617],13117
[0.98512065],5,5,[2.0446808],13118
[0.43772352],19,19,[2.566344],13119
[0.9074248],8,8,[2.1164978],13120
[0.90761536],8,8,[2.1163206],13121
[0.39950794],2,3,[2.9239984],13122
[0.23078543],2,1,[2.9883542],13123
[0.29984644],4,17,[2.8977728],13124
[0.20781778],4,7,[2.8238358],13125
[0.3465259],2,10,[2.9979694],13126
[0.9853076],5,5,[2.044509],13127
[0.38613087],2,3,[2.922552],13128
[0.2751942],4,16,[2.9741237],13129
[0.29141384],4,17,[2.8959215],13130
[0.9855802],5,5,[2.044258],13131
[0.9100618],8,8,[2.1140466],13132
[0.21132791],2,1,[2.9881697],13133
[0.20699085],4,7,[2.8188694],13134
[0.26980838],2,18,[2.9956691],13135
[0.31235167],4,4,[2.6877766],13136
[0.38366714],2,3,[2.919902],13137
[0.3137886],4,4,[2.6863286],13138
[0.40264416],2,2,[2.5995255],13139
[0.19808373],4,7,[2.814772],13140
[0.7139682],9,15,[2.968093],13141
[0.90972215],8,8,[2.1143627],13142
[0.39361823],2,3,[2.918557],13143
[0.29938993],4,6,[2.9344163],13144
[0.24468502],2,1,[2.9883626],13145
[0.27394846],4,13,[2.856309],13146
[0.26214814],2,11,[2.9024704],13147
[0.21331033],2,12,[2.9263403],13148
[0.27581286],4,13,[2.8556535],13149
[0.91105103],8,8,[2.1131282],13150
[0.27886254],4,13,[2.8540797],13151
[0.30341974],4,6,[2.9343953],13152
[0.6852101],9,15,[2.9653263],13153
[0.28279135],2,18,[2.9959116],13154
[0.1993145],4,7,[2.8109152],13155
[0.9135249],8,8,[2.11083],13156
[0.38511184],2,3,[2.9158335],13157
[0.7867037],9,9,[2.2296534],13158
