probability,move,scenario_no,loss,move_no
[0.296882],13,3,[2.9944148],562
[0.14815621],7,10,[2.9741173],563
[0.2055313],4,14,[2.8591552],564
[0.16408771],7,6,[2.980447],565
[0.75475466],2,2,[2.259622],566
[0.21535045],13,18,[2.9605281],567
[0.14684942],7,17,[2.9946494],568
[0.29878372],5,5,[2.7009711],569
[0.7650487],4,4,[2.250641],570
[0.46421024],2,3,[2.9994838],571
[0.147129],5,9,[2.9698894],572
[0.6992012],13,13,[2.3125033],573
[0.87213755],4,4,[2.14948],574
[0.44832686],2,3,[2.9997141],575
[0.15457463],5,19,[2.9509299],576
[0.7900987],2,12,[2.9619212],577
[0.9297997],4,4,[2.0957577],578
[0.34223628],5,16,[2.972182],579
[0.69702715],13,13,[2.3151815],580
[0.49495593],5,15,[2.9268897],581
[0.29911745],13,18,[2.9581013],582
[0.5569182],13,3,[3.0035837],583
[0.27016008],13,18,[2.9512167],584
[0.4280099],13,3,[3.0017838],585
[0.5012688],5,5,[2.5027776],586
[0.8450814],13,13,[2.1746511],587
[0.6640659],2,12,[2.9403958],588
[0.8316842],2,11,[3.0180917],589
[0.6209143],5,5,[2.387188],590
[0.6628575],5,15,[2.942842],591
[0.9078528],13,13,[2.1160834],592
[0.44320834],13,12,[2.922629],593
[0.46808848],5,10,[2.9888537],594
[0.63376594],5,7,[2.972238],595
[0.5867298],5,19,[2.968296],596
[0.6640916],5,16,[2.993031],597
[0.94612646],13,13,[2.0806172],598
[0.9511718],13,13,[2.0759559],599
[0.7033945],2,2,[2.308604],600
[0.56719196],13,8,[2.9843607],601
[0.41359487],5,9,[2.9763575],602
[0.26936284],5,17,[2.99659],603
[0.57709545],13,12,[2.9124608],604
[0.52033174],13,3,[2.9996169],605
[0.9621348],13,13,[2.0658367],606
[0.42655447],2,3,[2.9952805],607
[0.64993393],2,12,[2.8936658],608
[0.43434596],5,14,[2.9231367],609
[0.9020438],4,4,[2.1216295],610
[0.2340041],5,17,[2.9949763],611
[0.6079704],5,15,[2.9246976],612
[0.27338248],5,16,[2.959822],613
[0.6325135],2,11,[3.0061202],614
[0.4090618],2,12,[2.813925],615
[0.945109],13,13,[2.0815585],616
[0.14337419],13,17,[2.9921694],617
[0.44879502],5,5,[2.553516],618
[0.15397859],13,1,[2.969639],619
[0.15550555],5,17,[2.9917881],620
[0.9483146],13,13,[2.0785964],621
[0.56395435],2,11,[3.0037482],622
[0.6767438],2,2,[2.3344574],623
[0.954974],13,13,[2.072446],624
[0.43812448],2,12,[2.6736414],625
[0.4274621],5,6,[2.9885268],626
[0.24459404],13,8,[2.9674897],627
[0.3402934],5,19,[2.9515872],628
[0.49020508],5,16,[2.9706256],629
[0.5549075],2,11,[3.0066993],630
[0.48704726],5,7,[2.9594605],631
[0.2965136],13,18,[2.9453762],632
[0.40736964],5,7,[2.9523804],633
[0.6772918],13,8,[2.991792],634
[0.4852684],12,12,[2.5212872],635
[0.3355325],5,16,[2.9604573],636
[0.256172],5,1,[2.9825613],637
[0.5447426],12,3,[3.003507],638
[0.8538408],13,13,[2.1666675],639
[0.3876738],5,7,[2.9320943],640
[0.5763883],2,2,[2.432823],641
[0.3241076],5,1,[2.9754715],642
[0.61189413],12,12,[2.39794],643
[0.30679172],5,9,[2.968358],644
[0.2728341],4,14,[2.8686411],645
[0.6243766],5,15,[2.9278214],646
[0.95264435],4,4,[2.0746188],647
[0.6152622],2,2,[2.3944278],648
[0.88756824],13,13,[2.1350043],649
[0.67645127],2,2,[2.335168],650
[0.21828209],4,14,[2.8109865],651
[0.19459204],5,6,[2.9759352],652
[0.63606644],12,12,[2.3742197],653
[0.8095254],2,2,[2.2082963],654
[0.1773537],5,1,[2.9623203],655
[0.11990675],5,10,[2.9751],656
[0.1405164],5,19,[2.9479074],657
[0.18588224],5,16,[2.94195],658
[0.10794143],14,10,[2.9745436],659
[0.20102687],13,8,[2.9540286],660
[0.12909557],14,19,[2.94602],661
[0.17400935],2,16,[2.9367657],662
[0.76425374],2,11,[3.01498],663
[0.13094121],2,6,[2.9738562],664
[0.943043],13,13,[2.0834796],665
[0.14089279],14,19,[2.939556],666
[0.18137279],14,9,[2.9666994],667
[0.9158416],2,2,[2.1087248],668
[0.9401451],4,4,[2.08617],669
[0.16350944],2,17,[2.9915652],670
[0.14148508],5,1,[2.9562795],671
[0.940175],2,2,[2.0861392],672
[0.16519557],13,8,[2.9461563],673
[0.74986124],13,3,[3.01253],674
[0.1371824],5,6,[2.972112],675
[0.9603163],4,4,[2.0675213],676
[0.12880011],5,6,[2.9701614],677
[0.18079554],2,16,[2.9061515],678
[0.1775011],2,16,[2.9005883],679
[0.1735292],2,17,[2.9899144],680
[0.11547489],2,10,[2.9701104],681
[0.10869545],16,6,[2.9628808],682
[0.112339],14,6,[2.9605336],683
[0.14713812],14,9,[2.9634109],684
[0.14525709],16,16,[2.8527155],685
[0.1312597],16,1,[2.9455147],686
[0.15587454],14,18,[2.957214],687
[0.9776294],4,4,[2.0515664],688
[0.13601705],16,10,[2.9700565],689
[0.2055526],16,16,[2.7926621],690
[0.14859226],16,18,[2.9576154],691
[0.61246413],12,12,[2.3966608],692
[0.2371391],16,1,[2.944621],693
[0.31752646],16,15,[2.9192173],694
[0.6682001],13,3,[3.0076132],695
[0.24530466],16,10,[2.9722123],696
[0.92654145],13,13,[2.0987525],697
[0.2726182],16,6,[2.9501534],698
[0.9279867],13,13,[2.0974143],699
[0.30304527],16,17,[2.9908028],700
[0.26793024],14,14,[2.731461],701
[0.24190003],16,6,[2.9410903],702
[0.37934622],16,15,[2.9118114],703
[0.20501174],16,1,[2.9299765],704
[0.97887814],4,4,[2.050417],705
[0.3447132],16,7,[2.9520924],706
[0.18140897],16,6,[2.9256425],707
[0.17067567],16,19,[2.951114],708
[0.917813],2,2,[2.1068509],709
[0.16711025],16,6,[2.909175],710
[0.929339],2,2,[2.0961597],711
[0.17216267],16,1,[2.9123173],712
[0.16815777],16,6,[2.885316],713
[0.15933655],16,10,[2.965832],714
[0.14618154],16,9,[2.9676242],715
[0.3206717],5,5,[2.679925],716
[0.1629808],6,6,[2.8348374],717
[0.21173005],16,7,[2.941618],718
[0.77846974],12,12,[2.2375615],719
[0.1969115],6,9,[2.968858],720
[0.44881493],12,3,[3.0061264],721
[0.3936208],14,14,[2.6078935],722
[0.5200735],12,11,[3.0085616],723
[0.94546705],2,2,[2.0812445],724
[0.2358856],14,9,[2.969345],725
[0.25782752],6,6,[2.7409635],726
[0.29013002],14,9,[2.9703248],727
[0.61728567],12,11,[3.0098608],728
[0.30898795],14,9,[2.969342],729
[0.9646387],4,4,[2.063533],730
[0.55302703],5,15,[2.9155188],731
[0.3727969],6,17,[2.9966185],732
[0.27863488],6,9,[2.9587753],733
[0.5594076],2,11,[3.0083256],734
[0.4299236],6,8,[2.978393],735
[0.439706],6,6,[2.5623674],736
[0.43811524],6,1,[2.9445212],737
[0.49037552],6,19,[2.981546],738
[0.54253167],14,14,[2.4639177],739
[0.53193974],6,16,[2.9606733],740
[0.4102201],6,7,[2.9492528],741
[0.5317304],12,3,[3.00524],742
[0.47057283],6,19,[2.9774077],743
[0.4079424],5,15,[2.8823955],744
[0.80398595],12,12,[2.2134557],745
[0.3315092],6,19,[2.9665265],746
[0.950241],2,2,[2.076819],747
[0.27138013],14,9,[2.9382534],748
[0.28779012],6,17,[2.9960423],749
[0.19902846],6,7,[2.917536],750
[0.22691031],14,9,[2.926557],751
[0.7933745],2,11,[3.016229],752
[0.19259194],14,9,[2.9119449],753
[0.18326342],6,16,[2.9098077],754
[0.26363885],6,3,[2.9984238],755
[0.39397228],5,5,[2.6076317],756
[0.9246878],12,12,[2.1004767],757
[0.9419565],4,4,[2.0845058],758
[0.77115],14,14,[2.2441733],759
[0.7637036],13,13,[2.2513802],760
[0.1818267],5,7,[2.8759062],761
[0.76582783],12,3,[3.0150945],762
[0.2729157],12,8,[2.977316],763
[0.2773471],6,1,[2.9530318],764
[0.28876245],2,16,[2.9032192],765
[0.18352115],2,7,[2.8519957],766
[0.2950896],13,8,[2.9773352],767
[0.88430196],13,13,[2.1381304],768
[0.15975234],6,19,[2.9558177],769
[0.61588895],5,5,[2.3921213],770
[0.15947916],6,10,[2.9808114],771
[0.21763982],14,6,[2.8024104],772
[0.8298598],13,3,[3.01843],773
[0.848475],14,14,[2.1714425],774
[0.5442139],2,11,[3.006371],775
[0.64085907],5,15,[2.936186],776
[0.18393509],7,10,[2.9803367],777
[0.24784616],7,7,[2.7518137],778
[0.22658776],6,6,[2.7719853],779
[0.763559],5,5,[2.2513597],780
[0.22729169],6,10,[2.9788413],781
[0.27112103],7,17,[2.9955945],782
[0.36170632],7,7,[2.6390164],783
[0.31225377],6,10,[2.9798858],784
[0.8025517],5,5,[2.2146099],785
[0.2783402],7,19,[2.970401],786
[0.33622298],6,18,[2.9881146],787
[0.36652312],6,8,[2.9615257],788
[0.32869062],6,1,[2.963574],789
[0.4977426],7,16,[2.9413128],790
[0.35176054],6,8,[2.9550757],791
[0.2871896],7,9,[2.9712489],792
[0.68206894],5,15,[2.971599],793
[0.48518753],7,16,[2.9399605],794
[0.83653206],14,14,[2.182673],795
[0.2871505],6,18,[2.9858458],796
[0.58930385],7,7,[2.4177096],797
[0.9735564],13,13,[2.0553143],798
[0.6366897],7,16,[2.9409068],799
[0.4595084],2,11,[3.0021658],800
[0.6746882],7,17,[3.0089507],801
[0.67703],7,7,[2.3337502],802
[0.32296652],7,8,[2.9562666],803
[0.7513935],7,16,[2.9524338],804
[0.53967947],5,15,[2.9705207],805
[0.6440077],7,1,[2.9902074],806
[0.8751232],4,4,[2.146779],807
[0.90135056],4,4,[2.1222532],808
[0.94748515],14,14,[2.0793538],809
[0.5066233],12,12,[2.5019135],810
[0.6122908],7,19,[2.9906182],811
[0.47025654],7,18,[2.994302],812
[0.6201038],7,10,[2.9961557],813
[0.8110611],7,7,[2.2065814],814
[0.823529],7,7,[2.1948597],815
[0.8059325],5,5,[2.2117789],816
[0.62383443],5,15,[2.9879725],817
[0.81770426],7,9,[3.0142825],818
[0.52197206],7,6,[2.9091315],819
[0.45496544],7,8,[2.938964],820
[0.58274376],7,10,[2.993537],821
[0.9900519],4,4,[2.0401466],822
[0.3353882],7,10,[2.9822624],823
[0.32716307],7,1,[2.9615726],824
[0.33062923],7,17,[2.9979486],825
[0.94907993],12,3,[3.0268302],826
[0.55225897],7,7,[2.453291],827
[0.24481432],7,1,[2.9533412],828
[0.9209392],5,5,[2.1039658],829
[0.6104328],14,14,[2.3982306],830
[0.80733347],12,13,[2.866024],831
[0.79582125],5,15,[2.9913354],832
[0.3466441],14,19,[2.9815207],833
[0.90088713],14,14,[2.122619],834
[0.55404276],7,2,[2.698776],835
[0.9917516],4,4,[2.0385857],836
[0.41343042],14,17,[3.0003588],837
[0.88801724],13,13,[2.1345952],838
[0.61262137],14,10,[2.998341],839
[0.7399408],14,18,[3.010485],840
[0.39105904],14,1,[2.9962],841
[0.960463],14,15,[3.0264223],842
[0.49790868],12,11,[3.0090168],843
[0.60680133],14,14,[2.402002],844
[0.37872374],13,16,[2.9964156],845
[0.446908],13,10,[2.9968798],846
[0.4981671],12,11,[3.0083418],847
[0.9113313],13,3,[3.0239978],848
[0.9796723],14,9,[3.0282526],849
[0.9778765],14,1,[3.0273335],850
[0.9876294],14,15,[3.0293248],851
[0.4169181],13,11,[3.0025618],852
[0.53583616],12,2,[2.5729656],853
[0.28395513],12,11,[2.9989867],854
[0.2959248],12,11,[2.997454],855
[0.97706634],14,15,[3.0273454],856
[0.8360487],14,4,[2.877157],857
[0.84230894],14,15,[3.0075297],858
