probability,move,scenario_no,loss,move_no
[0.14826459],1,2,[2.9743211],307
[0.14856486],1,1,[2.849049],308
[0.14987898],1,14,[2.9017687],309
[0.15097693],1,12,[2.9405224],310
[0.15198794],1,15,[2.976663],311
[0.15282857],1,6,[2.8911927],312
[0.15336692],1,13,[2.9642935],313
[0.15375859],1,9,[2.9549809],314
[0.15408804],1,7,[2.9705362],315
[0.15436026],1,14,[2.8999667],316
[0.15450975],1,16,[2.95368],317
[0.15453318],1,3,[2.9699287],318
[0.15451923],1,2,[2.9744444],319
[0.15447955],1,4,[2.9448733],320
[0.15436512],1,7,[2.9701622],321
[0.15421744],1,18,[2.953066],322
[0.1540548],1,3,[2.969314],323
[0.15383969],1,9,[2.9542763],324
[0.15359521],1,17,[2.9648945],325
[0.15336572],1,16,[2.952878],326
[0.15304185],1,16,[2.9525642],327
[0.15266332],1,4,[2.9439204],328
[0.15228143],1,16,[2.9514706],329
[0.15180145],1,8,[2.9521255],330
[0.15137336],1,9,[2.9531436],331
[0.15092075],1,10,[2.9215367],332
[0.15040681],1,18,[2.9522333],333
[0.14990829],1,9,[2.9522626],334
[0.14939056],1,18,[2.9517295],335
[0.14891753],1,4,[2.9420998],336
[0.14838593],1,19,[2.961513],337
[0.14788002],1,3,[2.9674141],338
[0.14734666],1,18,[2.9500422],339
[0.1468425],1,6,[2.8915963],340
[0.14612493],1,12,[2.9423354],341
[0.14551145],1,1,[2.852079],342
[0.14594783],1,11,[2.961447],343
[0.14627843],1,19,[2.9609473],344
[0.14651789],1,8,[2.9517982],345
[0.146734],1,15,[2.9773011],346
[0.14683712],1,3,[2.966323],347
[0.14689344],1,6,[2.8896723],348
[0.14667965],1,8,[2.9511063],349
[0.14648925],1,6,[2.8880386],350
[0.14605114],1,17,[2.964879],351
[0.14564325],1,15,[2.9770856],352
[0.14523049],1,4,[2.9398668],353
[0.14481449],1,14,[2.906514],354
[0.14435343],1,3,[2.9650178],355
[0.1438971],1,12,[2.9423153],356
[0.14348279],1,5,[2.9761028],357
[0.1430023],1,8,[2.9492536],358
[0.1425803],1,7,[2.9702098],359
[0.14210047],1,8,[2.9485054],360
[0.14167821],1,7,[2.9700673],361
[0.14124507],1,13,[2.9670634],362
[0.14078254],1,15,[2.9764378],363
[0.14031988],1,2,[2.9758158],364
[0.13987264],1,10,[2.925225],365
[0.1394055],1,3,[2.9631603],366
[0.13892563],1,2,[2.9755902],367
[0.13845761],1,6,[2.8792272],368
[0.13779469],1,3,[2.9623728],369
[0.1371305],1,18,[2.9479408],370
[0.13650545],1,2,[2.9750113],371
[0.13589253],1,3,[2.9611797],372
[0.13527288],1,18,[2.9474418],373
[0.13472334],1,14,[2.908548],374
[0.13410282],1,12,[2.9416165],375
[0.13356252],1,10,[2.9245908],376
[0.13304362],1,14,[2.9074454],377
[0.13248593],1,15,[2.9755528],378
[0.13195369],1,2,[2.9740202],379
[0.13143638],1,18,[2.9455183],380
[0.13094409],1,17,[2.9662304],381
[0.13050939],1,1,[2.8670437],382
[0.13092035],1,18,[2.9442904],383
[0.13129987],1,19,[2.9615493],384
[0.13162674],1,14,[2.9021108],385
[0.13183488],1,4,[2.9412136],386
[0.13196237],1,19,[2.9613137],387
[0.13206023],1,10,[2.9242585],388
[0.13212086],1,14,[2.8981829],389
[0.13207215],1,16,[2.9526727],390
[0.13194995],1,2,[2.973457],391
[0.13183472],1,11,[2.9644277],392
[0.13167746],1,4,[2.9404252],393
[0.13145123],1,18,[2.9404333],394
[0.13123703],1,10,[2.923506],395
[0.13098866],1,15,[2.9757402],396
[0.13069834],1,2,[2.973026],397
[0.13042629],1,5,[2.9769266],398
[0.13013755],1,13,[2.9687598],399
[0.12983686],1,14,[2.8890183],400
[0.12944253],1,12,[2.9436207],401
[0.12911333],1,2,[2.9723346],402
[0.1287612],1,19,[2.960128],403
[0.12844133],1,14,[2.8846264],404
[0.12802736],1,16,[2.9526157],405
[0.12761247],1,4,[2.9389057],406
[0.12715682],1,18,[2.9379933],407
[0.12678507],1,1,[2.870786],408
[0.1271875],1,18,[2.9373283],409
[0.12754466],1,18,[2.9366748],410
[0.12783562],1,15,[2.9758768],411
[0.12804133],1,16,[2.9522662],412
[0.12813683],1,2,[2.9717047],413
[0.12819457],1,19,[2.95978],414
[0.12825651],1,1,[2.8693333],415
[0.12906928],1,9,[2.9587336],416
[0.1298345],1,6,[2.897503],417
[0.13038787],1,14,[2.8733547],418
