probability,move,scenario_no,loss,move_no
[0.9998598],5,5,[2.031145],9999
[0.9997421],19,19,[2.031253],10000
[0.99992347],1,1,[2.0310867],10001
[0.9998615],13,13,[2.0311434],10002
[0.9997837],9,9,[2.0312147],10003
[0.9999031],14,14,[2.0311055],10004
[0.99986017],5,5,[2.0311449],10005
[0.99967957],8,8,[2.0313103],10006
[0.9999236],2,2,[2.0310864],10007
[0.9997913],6,6,[2.0312078],10008
[0.999863],13,13,[2.0311422],10009
[0.99981207],10,10,[2.0311887],10010
[0.999881],7,7,[2.0311255],10011
[0.9997323],17,17,[2.031262],10012
[0.9999044],14,14,[2.031104],10013
[0.9997956],6,6,[2.031204],10014
[0.999734],17,17,[2.0312605],10015
[0.9997985],6,6,[2.0312014],10016
[0.9998652],13,13,[2.03114],10017
[0.9996501],4,4,[2.0313375],10018
[0.9996848],8,8,[2.0313056],10019
[0.9997433],19,19,[2.031252],10020
[0.99986255],5,5,[2.0311425],10021
[0.999908],3,3,[2.0311007],10022
[0.99980825],12,12,[2.0311923],10023
[0.9997452],19,19,[2.0312502],10024
[0.99987614],16,16,[2.03113],10025
[0.9998764],16,16,[2.0311298],10026
[0.9996538],4,4,[2.031334],10027
[0.9997484],19,19,[2.0312474],10028
[0.9998103],12,12,[2.0311904],10029
[0.99981457],10,10,[2.0311866],10030
[0.9999101],3,3,[2.0310988],10031
[0.999752],19,19,[2.031244],10032
[0.99974436],17,17,[2.031251],10033
[0.99981314],12,12,[2.031188],10034
[0.9997148],18,18,[2.031278],10035
[0.99986553],13,13,[2.0311399],10036
[0.9997806],11,11,[2.0312178],10037
[0.9998135],6,6,[2.0311875],10038
[0.99981505],10,10,[2.031186],10039
[0.99981517],6,6,[2.031186],10040
[0.9998166],6,6,[2.0311847],10041
[0.9998659],13,13,[2.0311394],10042
[0.99978286],9,9,[2.0312157],10043
[0.99987745],16,16,[2.031129],10044
[0.99992526],2,2,[2.031085],10045
[0.9998186],12,12,[2.0311828],10046
[0.9998667],5,5,[2.0311387],10047
[0.999926],2,2,[2.0310843],10048
[0.99986744],13,13,[2.0311382],10049
[0.9997832],11,11,[2.0312152],10050
[0.9998679],5,5,[2.0311377],10051
[0.99978393],9,9,[2.0312147],10052
[0.99981886],10,10,[2.0311828],10053
[0.99990416],14,14,[2.0311043],10054
[0.9998306],6,6,[2.0311718],10055
[0.9998776],7,7,[2.031129],10056
[0.99991596],3,3,[2.0310936],10057
[0.9997577],19,19,[2.0312388],10058
[0.9997856],9,9,[2.031213],10059
[0.99992347],1,1,[2.0310867],10060
[0.99992824],2,2,[2.0310824],10061
[0.99975604],17,17,[2.0312402],10062
[0.999876],16,16,[2.03113],10063
[0.9998367],6,6,[2.0311663],10064
[0.9997875],9,9,[2.0312114],10065
[0.99986994],13,13,[2.0311358],10066
[0.99993],2,2,[2.0310807],10067
[0.9998785],7,7,[2.031128],10068
[0.99976057],17,17,[2.0312362],10069
[0.999905],14,14,[2.0311036],10070
[0.99971944],18,18,[2.0312736],10071
[0.99967015],4,4,[2.031319],10072
[0.9998759],16,16,[2.0311303],10073
[0.99982256],10,10,[2.0311792],10074
[0.999723],18,18,[2.0312705],10075
[0.9998211],12,12,[2.0311806],10076
[0.99992394],1,1,[2.0310862],10077
[0.9997689],17,17,[2.0312285],10078
[0.99978215],11,11,[2.0312161],10079
[0.99993324],2,2,[2.0310779],10080
[0.9997304],18,18,[2.0312638],10081
[0.99982506],10,10,[2.0311768],10082
[0.99982554],10,10,[2.0311766],10083
[0.9999063],14,14,[2.0311024],10084
[0.99979204],9,9,[2.031207],10085
[0.9998778],16,16,[2.0311284],10086
[0.99992645],3,3,[2.0310838],10087
[0.99977785],17,17,[2.0312202],10088
[0.9998235],12,12,[2.0311785],10089
[0.9996861],4,4,[2.0313044],10090
[0.9996877],4,4,[2.031303],10091
[0.99987006],13,13,[2.0311358],10092
[0.9996934],15,15,[2.0312977],10093
[0.9998307],10,10,[2.0311718],10094
[0.9999242],1,1,[2.031086],10095
[0.9997452],18,18,[2.0312502],10096
[0.9998319],10,10,[2.0311706],10097
[0.9998324],10,10,[2.0311701],10098
[0.9999075],14,14,[2.0311012],10099
[0.9999385],3,3,[2.0310729],10100
[0.9997038],4,4,[2.0312881],10101
[0.9998398],6,6,[2.0311635],10102
[0.9996202],8,8,[2.0313647],10103
[0.9996996],15,15,[2.031292],10104
[0.9997009],15,15,[2.0312908],10105
[0.999869],13,13,[2.0311368],10106
[0.99992466],1,1,[2.0310855],10107
[0.99994755],3,3,[2.0310645],10108
[0.9998273],12,12,[2.031175],10109
[0.9997428],19,19,[2.0312524],10110
[0.9998678],5,5,[2.0311377],10111
[0.99979526],9,9,[2.0312042],10112
[0.99983716],10,10,[2.0311658],10113
[0.99987614],7,7,[2.03113],10114
[0.999881],16,16,[2.0311255],10115
[0.9999089],14,14,[2.0311],10116
[0.99971336],4,4,[2.0312793],10117
[0.9997824],11,11,[2.0312161],10118
[0.99983823],10,10,[2.031165],10119
[0.9998821],16,16,[2.0311246],10120
[0.999754],18,18,[2.0312421],10121
[0.999718],4,4,[2.031275],10122
[0.9998678],5,5,[2.0311377],10123
[0.99987674],7,7,[2.0311296],10124
[0.9998684],13,13,[2.0311372],10125
[0.9999255],1,1,[2.0310848],10126
[0.9999095],14,14,[2.0310996],10127
[0.9997423],19,19,[2.0312529],10128
[0.9997428],19,19,[2.0312524],10129
[0.9998406],10,10,[2.0311625],10130
[0.999869],13,13,[2.0311368],10131
[0.99984086],10,10,[2.0311623],10132
[0.99993527],2,2,[2.031076],10133
