probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.7584472],13,5,13,5,[4.3620825],3204
[0.53356236],13,5,13,15,[5.0617805],3205
[0.9339435],13,10,13,10,[4.566039],3206
[0.6470609],9,10,19,7,[5.958275],3207
[0.2703004],13,9,18,13,[4.9434476],3208
[0.3306981],10,10,12,8,[5.9820986],3209
[0.2979726],9,10,2,9,[4.974806],3210
[0.77085435],13,5,13,5,[4.3407598],3211
[0.6734251],10,13,10,12,[5.2051773],3212
[0.32099754],6,5,7,6,[5.383493],3213
[0.29967806],5,6,7,15,[5.9730463],3214
[0.1830743],10,9,10,18,[4.9511003],3215
[0.42442212],5,10,5,8,[5.2461414],3216
[0.31026152],13,10,18,4,[5.8062124],3217
[0.34127158],3,10,3,19,[5.0304027],3218
[0.20833892],6,10,16,8,[5.937595],3219
[0.17006625],1,18,18,1,[4.8800974],3220
[0.17707099],1,18,18,1,[4.873103],3221
[0.3665281],9,5,14,9,[5.0709457],3222
[0.36474302],9,5,9,14,[5.071289],3223
[0.79048693],10,5,5,10,[4.43857],3224
[0.55758876],9,5,15,9,[5.0636396],3225
[0.9783134],3,1,3,1,[4.1266594],3226
[0.78740937],13,5,13,5,[4.327094],3227
[0.4390791],5,13,5,4,[5.262603],3228
[0.6475517],9,6,9,6,[4.4462876],3229
[0.31709883],5,10,19,5,[5.283939],3230
[0.22118217],5,5,2,18,[5.7482643],3231
[0.63861233],13,10,4,19,[5.932089],3232
[0.34839383],10,5,10,7,[5.0781713],3233
[0.80560625],9,5,9,5,[4.2958765],3234
[0.5685421],3,5,3,15,[5.0573044],3235
[0.2012905],6,18,16,19,[5.9379454],3236
[0.34199834],6,10,19,6,[5.400422],3237
[0.33142796],6,10,6,19,[5.39025],3238
[0.47963446],5,6,11,15,[5.9963837],3239
[0.34394765],9,13,9,4,[4.9973927],3240
[0.46399263],10,6,10,16,[5.1012487],3241
[0.52764034],5,13,18,14,[5.884494],3242
[0.47975686],9,6,9,16,[5.048972],3243
[0.38217035],13,5,13,7,[5.056143],3244
[0.38034272],5,5,7,5,[5.1826334],3245
[0.81946856],1,5,5,1,[4.2658334],3246
[0.45210272],5,5,18,11,[5.940769],3247
[0.2082762],5,5,7,19,[5.9449334],3248
[0.27118275],9,5,7,18,[5.8105206],3249
[0.8226254],9,5,9,5,[4.279888],3250
[0.42386156],5,13,16,14,[5.974627],3251
[0.2606846],5,18,5,18,[5.0247383],3252
[0.35060066],10,5,10,2,[5.030179],3253
[0.26999632],1,6,17,1,[5.045746],3254
[0.9788728],3,1,3,1,[4.1260395],3255
[0.4213277],9,5,14,9,[5.0780067],3256
[0.28422204],10,10,17,2,[5.932361],3257
[0.33145463],10,13,10,4,[5.0507894],3258
[0.38671207],5,13,14,17,[5.9954453],3259
[0.6774053],13,6,6,13,[4.438916],3260
[0.32589865],6,5,7,6,[5.322686],3261
[0.30189088],5,10,15,8,[5.96379],3262
[0.3120709],13,18,18,13,[4.7760425],3263
[0.47834975],3,6,16,3,[5.0445814],3264
[0.33038014],1,10,1,17,[5.0475025],3265
[0.2762371],18,5,18,7,[5.700084],3266
[0.35309836],9,5,9,14,[5.07944],3267
[0.4804647],3,5,15,3,[5.0503564],3268
[0.39408055],5,5,2,7,[5.9285746],3269
[0.5244883],5,6,15,11,[5.995573],3270
[0.532022],3,10,8,3,[5.0402613],3271
[0.39463028],5,13,14,2,[5.956455],3272
[0.41025195],1,6,16,1,[5.0361805],3273
[0.44506007],3,10,3,2,[5.0084467],3274
[0.42085505],9,10,17,9,[5.0806255],3275
[0.38574946],10,6,10,16,[5.0821424],3276
[0.5172835],5,6,11,15,[5.99366],3277
[0.44990948],18,10,2,18,[5.5692406],3278
[0.41101593],13,10,17,13,[5.0998178],3279
[0.505155],5,10,5,8,[5.2747955],3280
[0.7776319],3,5,3,5,[4.300191],3281
[0.43992326],13,10,19,12,[5.975831],3282
[0.66765815],10,6,6,10,[4.501163],3283
[0.6689531],13,6,6,13,[4.4336195],3284
[0.2812094],9,18,7,9,[5.0643654],3285
[0.610194],5,13,8,14,[5.9852095],3286
[0.50449455],10,5,15,10,[5.088732],3287
[0.27838898],18,18,7,18,[5.623611],3288
[0.28728017],13,6,4,16,[5.914731],3289
[0.35012722],10,10,8,10,[5.0710983],3290
[0.42384583],5,13,15,4,[5.9252176],3291
[0.4036312],1,18,19,1,[5.026411],3292
[0.24583551],5,10,2,15,[5.9281845],3293
[0.27080947],6,18,6,7,[5.306707],3294
[0.30240926],6,5,16,14,[5.9698596],3295
[0.389857],13,10,12,8,[5.975799],3296
[0.2391995],18,18,2,4,[5.8709936],3297
[0.37701023],5,13,2,14,[5.954563],3298
[0.48895296],1,18,1,18,[4.566642],3299
[0.296721],10,10,10,17,[5.087611],3300
[0.275652],1,5,14,1,[5.0705576],3301
[0.34803024],3,13,4,3,[4.990005],3302
[0.25615326],18,18,18,7,[5.5262136],3303
[0.9775538],3,1,1,3,[4.114867],3304
[0.32216477],6,10,17,6,[5.3134794],3305
[0.52014804],18,10,4,19,[5.9275284],3306
[0.41186145],10,10,8,10,[5.073473],3307
[0.26610097],6,18,16,8,[5.9459467],3308
[0.31612274],6,10,17,6,[5.3044577],3309
[0.27663672],18,18,18,7,[5.4754944],3310
[0.39934713],10,5,10,15,[5.0876236],3311
[0.30509686],3,10,17,3,[5.048912],3312
[0.44605222],9,6,9,16,[5.087077],3313
[0.46307254],6,6,11,4,[5.964816],3314
[0.25926483],10,10,11,8,[5.9804616],3315
[0.82622015],18,10,2,19,[5.9759912],3316
[0.29513437],13,10,13,17,[5.115221],3317
[0.36778927],5,6,5,11,[5.2457495],3318
[0.9777434],3,1,3,1,[4.113414],3319
[0.47516158],5,6,14,11,[6.006952],3320
[0.48414448],3,18,19,3,[5.037346],3321
[0.41988972],5,6,16,5,[5.2799315],3322
[0.4089755],3,5,3,15,[5.042794],3323
[0.35610485],3,18,3,7,[5.0439653],3324
[0.39439604],5,6,16,5,[5.2578697],3325
[0.30943006],3,18,17,3,[5.0471997],3326
[0.47137132],1,13,12,1,[5.0565033],3327
[0.34383443],3,18,8,3,[5.027999],3328
[0.66142374],18,10,19,17,[5.989829],3329
[0.34863916],9,6,16,9,[5.080303],3330
[0.35714594],13,18,8,13,[5.0932755],3331
[0.5942863],3,18,3,18,[4.4665656],3332
[0.23761156],5,5,11,19,[5.97725],3333
[0.4366437],6,13,6,12,[5.5760546],3334
[0.3568303],1,18,8,1,[5.027587],3335
[0.50079334],18,10,7,19,[5.9734297],3336
[0.2576974],5,5,11,19,[5.9783177],3337
[0.40066296],1,5,14,1,[5.0690694],3338
[0.2860838],10,10,8,2,[5.9087524],3339
[0.22098517],18,18,7,4,[5.901229],3340
[0.3142612],6,18,6,8,[5.3080435],3341
[0.28274986],5,18,5,7,[5.180186],3342
[0.63674885],18,10,8,19,[5.9738913],3343
[0.45347053],3,5,14,3,[5.073739],3344
[0.4594327],9,5,9,14,[5.107973],3345
[0.7258337],13,6,13,6,[4.448365],3346
[0.44654146],5,18,18,15,[5.5463448],3347
[0.4814709],5,5,11,7,[5.9934797],3348
[0.32454482],10,5,10,11,[5.150017],3349
[0.26956788],13,5,12,4,[5.9685817],3350
[0.81410193],13,5,5,13,[4.4096003],3351
[0.24682964],5,5,11,19,[5.976091],3352
[0.3917897],6,5,14,6,[5.408893],3353
[0.42582825],13,6,16,13,[5.0681458],3354
[0.62257355],18,10,19,12,[5.9793844],3355
[0.39938548],1,13,12,1,[5.050053],3356
[0.20741497],5,5,2,15,[5.9330764],3357
[0.53099674],13,18,13,19,[5.109891],3358
[0.9797522],3,1,3,1,[4.1069937],3359
[0.3180481],13,18,13,8,[5.082675],3360
[0.45770264],3,5,15,3,[5.0409565],3361
[0.25067806],6,5,6,14,[5.3381057],3362
[0.23832275],1,5,14,1,[5.060582],3363
[0.44017437],18,10,19,16,[5.9648395],3364
[0.5099878],5,13,12,5,[5.34235],3365
[0.29650614],9,18,7,9,[5.0800905],3366
[0.5592657],5,18,5,18,[4.8703756],3367
[0.40535232],18,5,15,18,[5.6890078],3368
[0.40604115],13,5,15,13,[5.067195],3369
[0.30320802],6,6,11,19,[5.9760375],3370
[0.5241728],13,6,16,13,[5.0638757],3371
[0.4269333],18,10,19,16,[5.9661493],3372
[0.45529673],18,10,19,4,[5.91582],3373
[0.48141715],5,18,5,19,[5.277708],3374
[0.52109694],1,6,1,16,[5.0390234],3375
[0.23412521],5,10,17,5,[5.2321186],3376
[0.29143697],18,13,4,8,[5.8945456],3377
[0.22199717],5,6,5,17,[5.218853],3378
[0.29960448],5,6,8,15,[5.955102],3379
[0.2246147],6,6,17,6,[5.2495885],3380
[0.23517063],5,5,17,2,[5.929212],3381
[0.55976194],1,18,18,1,[4.4945464],3382
[0.5630099],10,18,10,18,[4.6124697],3383
[0.33989218],5,13,17,14,[5.9950995],3384
[0.7253873],18,10,2,19,[5.9397116],3385
[0.30767024],10,5,10,7,[5.107109],3386
[0.49747273],10,6,10,16,[5.1167617],3387
[0.23808539],5,5,4,2,[5.8749704],3388
[0.51510626],5,18,15,18,[5.4791],3389
[0.31060576],3,5,3,2,[4.9955387],3390
[0.37309194],5,5,8,11,[5.9801397],3391
[0.54141724],6,18,6,19,[5.3360405],3392
[0.45450273],5,5,7,2,[5.9411364],3393
[0.31663823],5,6,4,15,[5.912857],3394
[0.42844638],3,5,3,14,[5.070218],3395
[0.7388368],5,6,6,5,[4.6491475],3396
[0.3059157],9,10,8,9,[5.1003914],3397
[0.32358694],9,5,9,11,[5.126285],3398
[0.46414143],5,6,15,11,[5.998969],3399
[0.3109979],3,18,7,3,[5.040903],3400
[0.2861401],6,18,4,6,[5.2298036],3401
[0.35625273],6,5,6,11,[5.351914],3402
[0.26549882],18,18,8,4,[5.8889594],3403
[0.31284004],10,10,8,12,[5.9746447],3404
[0.2966115],5,18,7,5,[5.1512995],3405
[0.7559796],1,6,1,6,[4.3248158],3406
[0.47781047],5,13,12,15,[5.981677],3407
[0.4511538],1,5,14,1,[5.0723524],3408
[0.61299217],10,5,15,10,[5.112729],3409
[0.4324899],5,5,7,2,[5.933199],3410
[0.4410493],1,5,1,14,[5.0729046],3411
[0.58941907],1,5,1,15,[5.059757],3412
[0.42536443],3,5,3,14,[5.0653434],3413
[0.23717941],10,18,2,10,[5.0413594],3414
[0.30026284],5,5,2,16,[5.9142885],3415
[0.3821113],13,5,16,12,[5.9789844],3416
[0.9272588],9,10,9,10,[4.39886],3417
[0.3533698],3,6,3,11,[5.0436487],3418
[0.5415739],13,5,13,15,[5.0754566],3419
[0.35275364],10,6,10,11,[5.1216855],3420
[0.7860021],10,6,10,6,[4.4299965],3421
[0.43743026],10,6,16,10,[5.095932],3422
[0.30550563],10,13,10,12,[5.1339707],3423
[0.83831733],13,5,5,13,[4.325658],3424
[0.35111794],5,6,5,11,[5.177658],3425
[0.25090724],18,18,7,18,[5.505712],3426
[0.48882288],5,13,15,12,[5.979647],3427
[0.5225751],13,10,12,4,[5.972378],3428
[0.49584836],10,10,8,2,[5.9141665],3429
[0.37841684],1,10,2,1,[4.9934273],3430
[0.3532235],6,6,6,11,[5.280237],3431
[0.35619625],10,6,11,10,[5.093252],3432
[0.40705794],6,6,11,16,[5.988702],3433
[0.44043863],1,5,1,15,[5.046825],3434
[0.94457895],13,10,10,13,[4.5860887],3435
[0.5613287],6,18,18,6,[4.8135443],3436
[0.3470837],9,13,9,12,[5.0908556],3437
[0.7921298],1,6,1,6,[4.293645],3438
[0.43817472],10,10,10,8,[5.062331],3439
[0.31628054],13,10,17,13,[5.094292],3440
[0.2758151],18,10,18,2,[5.4649725],3441
[0.2546863],6,10,2,6,[5.246832],3442
[0.2818631],10,13,4,10,[5.0527124],3443
[0.9398052],13,10,10,13,[4.291848],3444
[0.29589307],3,13,4,3,[4.979704],3445
[0.27982044],10,6,10,17,[5.0892506],3446
[0.56119025],10,18,10,18,[4.5944967],3447
[0.4000818],13,5,13,15,[5.061818],3448
[0.30842015],5,13,4,5,[5.2125554],3449
[0.59180367],9,13,12,9,[5.1013513],3450
[0.93359345],1,9,9,1,[4.3089604],3451
[0.95619416],9,13,9,13,[4.272228],3452
[0.6341335],5,6,16,5,[5.2472296],3453
[0.77250195],13,5,14,12,[6.0198574],3454
[0.28295118],9,5,2,9,[5.0117836],3455
[0.2805936],6,6,8,7,[5.963855],3456
[0.23420922],13,5,19,12,[5.974799],3457
[0.54380804],10,18,10,18,[4.586839],3458
[0.24061616],13,5,12,19,[5.974587],3459
[0.3164417],1,5,1,2,[4.982913],3460
[0.34422016],13,6,17,13,[5.081006],3461
[0.33432066],6,6,8,11,[5.9834123],3462
[0.29326302],1,6,4,1,[4.977746],3463
[0.9448384],3,9,9,3,[4.195489],3464
[0.39654714],3,5,14,3,[5.1018744],3465
[0.5135446],10,5,10,15,[5.0944834],3466
[0.344835],10,10,2,8,[5.887975],3467
[0.42819545],10,13,10,12,[5.1007175],3468
[0.40860996],10,6,10,11,[5.108694],3469
[0.40208843],6,6,6,11,[5.282048],3470
[0.39895993],9,13,12,9,[5.0759583],3471
[0.30076116],13,10,13,17,[5.0840015],3472
[0.40587234],13,6,13,11,[5.1613226],3473
[0.58049685],1,18,18,1,[4.4724708],3474
[0.23567192],6,10,8,16,[5.9447694],3475
[0.23747848],10,13,4,10,[5.007163],3476
[0.42070016],3,18,19,3,[5.032755],3477
[0.50883895],5,6,5,16,[5.1891756],3478
[0.5242786],5,18,15,18,[5.46739],3479
[0.36016536],5,10,17,5,[5.2045507],3480
[0.795556],13,6,13,6,[4.32184],3481
[0.3376934],9,10,9,17,[5.0777426],3482
[0.31884038],10,6,11,10,[5.0770736],3483
[0.5571066],18,5,15,18,[5.6386023],3484
[0.53510666],6,18,6,19,[5.3124094],3485
[0.35433477],13,10,13,8,[5.0679317],3486
[0.34637266],5,18,5,17,[5.2090793],3487
[0.61629915],10,18,18,10,[4.5382953],3488
[0.35895473],13,5,12,16,[5.984383],3489
[0.5083091],18,10,4,19,[5.9221544],3490
[0.5075075],9,5,15,9,[5.0730658],3491
[0.94357634],1,13,13,1,[4.220208],3492
[0.29716155],6,13,6,4,[5.194417],3493
[0.38889632],18,18,7,18,[5.4171677],3494
[0.2304408],6,13,16,4,[5.8767586],3495
[0.41139972],6,6,16,11,[5.9903316],3496
[0.25936645],1,18,4,1,[4.961173],3497
[0.26476434],18,13,4,8,[5.8768764],3498
[0.43206105],9,5,15,9,[5.080391],3499
[0.81159276],1,6,1,6,[4.26828],3500
[0.6248309],5,6,15,11,[5.9983444],3501
[0.955256],1,10,10,1,[4.180931],3502
[0.5167675],10,6,10,16,[5.076765],3503
[0.24768145],6,6,4,17,[5.873849],3504
[0.20373213],9,6,9,4,[4.968382],3505
[0.83050054],13,5,5,13,[4.326454],3506
[0.9448445],9,13,9,13,[4.259575],3507
[0.7038844],18,10,7,19,[5.991758],3508
[0.6595731],6,18,18,6,[4.638876],3509
[0.3892241],9,10,9,17,[5.0940685],3510
[0.42645445],5,6,5,11,[5.1874094],3511
[0.28289524],5,6,5,7,[5.160698],3512
[0.33459258],1,10,17,1,[5.0446553],3513
[0.28047085],5,6,5,7,[5.1558475],3514
[0.30127904],10,13,12,10,[5.0875015],3515
[0.37092188],3,10,3,8,[5.031326],3516
[0.23666668],6,10,2,6,[5.216711],3517
[0.52542],18,5,15,18,[5.668541],3518
[0.34164494],5,13,8,14,[5.980707],3519
[0.27077982],6,6,6,7,[5.175931],3520
[0.8542199],9,5,9,5,[4.2571635],3521
[0.361443],6,6,4,16,[5.850257],3522
[0.5817174],13,6,13,16,[5.066412],3523
[0.9507605],3,10,3,10,[4.132443],3524
[0.4307485],18,6,16,19,[5.979624],3525
[0.28292915],18,18,7,8,[5.963394],3526
[0.43351752],6,5,15,4,[5.910972],3527
[0.42395288],6,5,4,15,[5.9072733],3528
[0.8293022],10,6,6,10,[4.4258757],3529
[0.313687],13,18,7,13,[5.0682554],3530
[0.47574723],1,6,1,16,[5.035162],3531
[0.45340836],5,6,5,16,[5.178997],3532
[0.4329584],18,5,15,18,[5.4522657],3533
[0.32783553],13,18,2,13,[5.0488534],3534
[0.42657954],6,13,6,12,[5.3742256],3535
[0.82673645],9,5,5,9,[4.2723804],3536
[0.33295426],3,18,3,2,[4.9994416],3537
[0.3291484],3,18,2,3,[4.9989104],3538
[0.32453582],10,18,2,10,[5.0199056],3539
[0.82862073],1,5,5,1,[4.245184],3540
[0.33648285],5,18,17,5,[5.222066],3541
[0.20701182],18,18,4,17,[5.8175707],3542
[0.3137299],5,18,14,2,[5.9476075],3543
[0.844995],1,5,1,5,[4.2304235],3544
[0.29899612],3,10,2,3,[4.986507],3545
[0.38894606],13,6,16,13,[5.0551734],3546
[0.3078991],13,5,16,12,[5.9778624],3547
[0.76209766],13,5,12,14,[6.0168486],3548
[0.304721],6,13,6,12,[5.297741],3549
[0.28917095],10,10,17,12,[5.9921484],3550
[0.23972063],18,5,19,14,[5.9772234],3551
[0.67106944],18,10,7,19,[5.988193],3552
[0.5115854],18,10,4,19,[5.875676],3553
[0.95528346],9,10,9,10,[4.276816],3554
[0.5536721],18,5,15,18,[5.5457225],3555
[0.2850622],5,10,5,17,[5.1669173],3556
[0.24714623],5,13,7,14,[5.9888954],3557
[0.19586547],1,4,4,1,[4.859748],3558
[0.87615037],9,5,9,5,[4.2250824],3559
[0.56184995],3,5,15,3,[5.0472016],3560
[0.6821591],18,10,19,17,[5.9933043],3561
[0.24504174],10,13,12,10,[5.0854225],3562
[0.29020712],5,5,16,2,[5.90813],3563
[0.3164842],5,5,11,8,[5.9795284],3564
[0.24296837],6,13,12,6,[5.2350574],3565
[0.36082363],13,6,11,13,[5.2118063],3566
[0.43500823],18,10,19,16,[5.9743032],3567
[0.8769],3,5,3,5,[4.20339],3568
[0.21906413],5,4,4,5,[4.9743443],3569
[0.310731],5,5,8,11,[5.978736],3570
[0.30994838],3,18,8,3,[5.0268373],3571
[0.2875674],9,18,9,17,[5.064526],3572
[0.2892332],1,13,1,12,[5.038726],3573
[0.28786147],3,18,3,17,[5.045908],3574
[0.23432],1,4,4,1,[4.819449],3575
[0.5243828],5,18,5,19,[5.2134085],3576
[0.3387599],18,6,18,11,[5.7064247],3577
[0.591551],13,18,18,13,[4.535221],3578
[0.33236304],18,6,11,18,[5.6773443],3579
[0.4524594],18,10,19,16,[5.9724483],3580
[0.31405145],5,6,4,15,[5.780158],3581
[0.25972253],5,10,8,15,[5.954668],3582
[0.33249974],5,5,7,2,[5.9208856],3583
[0.2941469],10,18,10,2,[5.0105596],3584
[0.28904468],9,6,9,11,[5.059532],3585
[0.2862076],18,5,14,8,[5.976721],3586
[0.2598171],18,4,18,4,[5.240157],3587
[0.3802219],6,18,6,7,[5.209381],3588
[0.7927348],1,6,6,1,[4.2782426],3589
[0.27014008],13,6,11,13,[5.1189985],3590
[0.30362546],10,10,11,8,[5.9713335],3591
[0.2981379],18,18,2,7,[5.918206],3592
[0.25412166],1,18,1,14,[5.0482635],3593
[0.32074937],10,13,10,12,[5.117479],3594
[0.25445122],5,6,15,7,[5.984847],3595
[0.8549819],3,5,3,5,[4.2215686],3596
[0.3908029],4,18,4,17,[5.718362],3597
[0.38306165],13,18,13,17,[5.117239],3598
[0.38413695],13,18,13,8,[5.0960903],3599
[0.29057926],5,6,5,11,[5.125671],3600
[0.6562564],5,18,18,5,[4.951576],3601
[0.31435296],3,18,7,3,[5.0456123],3602
[0.81332505],1,6,6,1,[4.260856],3603
[0.3218708],18,6,11,18,[5.5165367],3604
[0.2972819],5,18,5,17,[5.1654205],3605
[0.33393443],13,5,12,16,[5.9757676],3606
[0.37243757],1,5,1,14,[5.0538964],3607
[0.9847757],3,1,1,3,[4.1086745],3608
[0.94604945],1,10,1,10,[4.1689453],3609
[0.22390768],5,18,14,2,[5.9520454],3610
[0.5582836],13,18,19,13,[5.094701],3611
[0.42065156],3,6,3,16,[5.038081],3612
[0.35298553],6,6,16,11,[5.9874487],3613
[0.3822165],5,13,15,12,[5.981793],3614
[0.24127457],9,5,7,9,[5.0738835],3615
[0.8257166],13,6,13,6,[4.370423],3616
[0.5716358],3,5,3,15,[5.048142],3617
[0.247887],3,5,7,3,[5.0453854],3618
[0.7808606],18,10,2,19,[5.944123],3619
[0.69072217],5,18,18,5,[4.576019],3620
[0.69171906],5,18,5,18,[4.5611496],3621
[0.26691666],6,6,4,16,[5.7261386],3622
[0.95393115],1,13,1,13,[4.151863],3623
[0.4241477],13,5,16,12,[5.979214],3624
[0.2719308],9,4,9,4,[4.81929],3625
[0.91043055],1,5,1,5,[4.171052],3626
[0.8245952],10,6,10,6,[4.436612],3627
[0.4586382],9,6,9,16,[5.0710754],3628
[0.39011642],5,18,15,19,[5.971899],3629
[0.98611814],3,1,1,3,[4.109252],3630
[0.27992618],3,10,17,3,[5.04726],3631
[0.290331],9,4,4,9,[4.800948],3632
[0.9483028],13,10,13,10,[4.360701],3633
[0.95287406],9,13,9,13,[4.213785],3634
[0.63058186],9,5,9,15,[5.0896997],3635
[0.28185296],6,6,11,17,[5.9872475],3636
[0.4738805],5,18,19,5,[5.1182947],3637
[0.32281014],6,5,7,6,[5.2004128],3638
[0.32247144],1,5,1,7,[5.036127],3639
[0.9153902],3,5,3,5,[4.169734],3640
[0.32291976],5,5,2,16,[5.9077916],3641
[0.37099674],5,5,11,5,[5.101493],3642
[0.9474644],13,10,10,13,[4.2570357],3643
[0.952683],3,9,3,9,[4.1720924],3644
[0.64289016],9,5,9,15,[5.078511],3645
[0.51643085],5,6,15,11,[6.0038357],3646
[0.4724824],18,5,14,18,[5.6824493],3647
[0.4967091],13,18,19,13,[5.0592527],3648
[0.29177007],4,5,2,4,[5.667434],3649
[0.33614117],9,5,11,9,[5.0636673],3650
[0.31673118],3,4,4,3,[4.7513733],3651
[0.2871369],6,6,17,11,[5.9857626],3652
[0.36526102],9,5,9,14,[5.0720177],3653
[0.23111533],10,10,10,2,[5.0015154],3654
[0.5068219],3,18,19,3,[5.037037],3655
[0.3329342],5,6,15,7,[5.990995],3656
[0.24962826],18,10,2,18,[5.3614984],3657
[0.9572282],1,13,1,13,[4.1831],3658
[0.79879034],10,6,10,6,[4.3957963],3659
[0.25874734],6,10,6,2,[5.2470236],3660
[0.42434895],4,5,14,17,[5.9959764],3661
[0.32178903],5,10,8,5,[5.130554],3662
[0.26938936],18,5,14,18,[5.62081],3663
[0.7034315],18,10,17,19,[5.997081],3664
[0.3054151],4,10,8,4,[5.6776085],3665
[0.336073],1,6,16,1,[5.025044],3666
[0.28475884],6,6,11,6,[5.2734656],3667
[0.2708023],5,18,17,5,[5.140871],3668
[0.31446192],9,18,9,8,[5.050272],3669
[0.2774863],4,18,17,4,[5.632575],3670
[0.23413225],13,4,7,13,[5.0621524],3671
[0.3253705],10,5,10,14,[5.2108126],3672
[0.3508942],3,6,3,16,[5.0365744],3673
[0.4615729],4,5,17,14,[5.9973516],3674
[0.35033342],1,6,1,16,[5.0269833],3675
[0.31136033],4,18,4,8,[5.6375985],3676
[0.24382982],9,4,9,7,[5.0571356],3677
[0.9455171],1,10,1,10,[4.156995],3678
[0.82568526],10,6,10,6,[4.3713617],3679
[0.45691332],18,10,16,19,[5.9790726],3680
[0.32173333],4,4,7,12,[5.9904604],3681
[0.9493638],1,13,1,13,[4.157337],3682
[0.28325784],13,18,8,13,[5.0678577],3683
[0.49869034],10,5,10,15,[5.0743694],3684
[0.2501914],6,4,17,6,[5.218667],3685
[0.49862394],3,5,15,3,[5.0434966],3686
[0.24261406],3,4,7,3,[5.0439005],3687
[0.9025985],13,5,5,13,[4.27778],3688
[0.31888887],1,13,1,12,[5.038829],3689
[0.4182985],5,4,4,5,[4.754158],3690
[0.48126662],5,6,11,14,[6.0130596],3691
[0.63111675],3,18,18,3,[4.4291725],3692
[0.4396755],6,6,11,4,[5.8483295],3693
[0.6356283],5,18,18,5,[4.598675],3694
[0.64119726],13,18,13,18,[4.4760466],3695
[0.2578216],10,10,10,17,[5.0772257],3696
[0.39872235],6,6,16,11,[5.9858837],3697
[0.27028853],9,10,17,9,[5.067786],3698
[0.3785855],9,5,14,9,[5.069364],3699
[0.7512265],18,10,17,19,[6.001791],3700
[0.49415824],13,18,19,13,[5.078137],3701
[0.38371155],3,5,3,14,[5.0704637],3702
[0.2769888],4,4,16,8,[5.959405],3703
[0.33546963],4,4,7,12,[5.990576],3704
[0.6857955],3,18,18,3,[4.3770623],3705
[0.28628314],3,10,17,3,[5.04705],3706
[0.39334115],10,5,10,14,[5.1431785],3707
[0.8248654],3,6,3,6,[4.2568293],3708
[0.5097324],1,18,1,19,[5.0302916],3709
[0.40962344],13,6,16,13,[5.0523257],3710
[0.30064893],10,10,17,10,[5.0749693],3711
[0.8267559],5,6,5,6,[4.5605965],3712
[0.29433218],6,10,6,17,[5.2108192],3713
[0.28205368],10,10,17,10,[5.073865],3714
[0.38305387],6,4,16,4,[5.598294],3715
[0.21120618],6,6,19,11,[5.9708786],3716
[0.48378274],1,5,1,14,[5.0520053],3717
[0.4914118],10,5,10,14,[5.139379],3718
[0.95626116],3,10,3,10,[4.122466],3719
[0.49844417],9,5,14,9,[5.0771055],3720
[0.2349588],4,4,8,16,[5.9565883],3721
[0.3356092],10,6,16,10,[5.060381],3722
[0.9565116],1,9,9,1,[4.2581997],3723
[0.49822748],10,5,14,10,[5.123711],3724
[0.7164041],1,18,18,1,[4.3385444],3725
[0.53910446],13,10,12,4,[5.8425255],3726
[0.29426152],10,10,8,11,[5.9748135],3727
[0.71681774],10,18,18,10,[4.4037595],3728
[0.23144223],18,10,12,18,[5.5419416],3729
[0.944987],9,13,13,9,[4.1978855],3730
[0.5067403],10,10,8,12,[5.9916687],3731
[0.9450263],1,13,1,13,[4.137378],3732
[0.2922123],4,4,16,12,[5.9789734],3733
[0.6138666],1,5,1,15,[5.0436125],3734
[0.48684484],5,18,5,19,[5.123552],3735
[0.8113929],18,10,19,8,[6.002965],3736
[0.4929185],6,18,6,19,[5.2773476],3737
[0.7354916],3,18,18,3,[4.329262],3738
[0.44856218],5,6,16,5,[5.092044],3739
[0.29743087],18,6,8,16,[5.956088],3740
[0.73901826],13,18,18,13,[4.4149923],3741
[0.6762187],13,5,15,13,[5.08494],3742
[0.41028646],1,5,1,7,[5.037507],3743
[0.25505772],3,10,3,17,[5.046578],3744
[0.5369385],6,18,6,19,[5.240877],3745
[0.33031732],6,4,6,4,[4.8864594],3746
[0.650822],1,5,1,14,[5.0561085],3747
[0.76755357],1,18,18,1,[4.2877173],3748
[0.9187338],10,5,5,10,[4.2989016],3749
[0.53631145],6,18,19,6,[5.2119207],3750
[0.4925081],5,5,7,2,[5.9479227],3751
[0.5413863],1,5,1,14,[5.052084],3752
[0.49754083],6,6,11,4,[5.9115124],3753
[0.22737592],10,10,10,12,[5.0691],3754
[0.44189647],9,5,15,9,[5.0847883],3755
[0.8554079],9,6,6,9,[4.2907066],3756
[0.90686077],3,5,3,5,[4.173175],3757
[0.4166289],10,10,10,2,[5.0154233],3758
[0.96287924],1,10,10,1,[4.130828],3759
[0.36771154],3,5,15,3,[5.0439157],3760
[0.59422994],13,10,12,4,[5.7702546],3761
[0.36998475],5,10,15,2,[5.948949],3762
[0.94523275],3,9,3,9,[4.175496],3763
[0.8648462],5,6,6,5,[4.5954275],3764
[0.4131916],4,10,4,2,[5.644722],3765
[0.6569959],5,6,15,11,[6.001626],3766
[0.36236376],13,10,13,2,[5.067814],3767
[0.5044816],10,5,19,15,[5.983153],3768
[0.86332005],13,6,6,13,[4.322239],3769
[0.41834134],9,4,9,4,[4.6631966],3770
[0.41385955],10,10,8,2,[5.920928],3771
[0.28308105],4,4,12,17,[5.9940586],3772
[0.36332008],5,4,4,15,[5.627117],3773
